design,arm,rep,n_events,lag_set_m,Q_v,p_v,Q_z,p_z,acf_v_lag,acf_z_lag,reject_0.05_v,reject_0.05_z
D7,primary,10,75,2,7.393993191365324,0.024797892836711743,2.9116566634490093,0.2332071110250149,0.19431034486659715,0.0699985843616252,True,False
D7,primary,10,75,5,8.81196681687503,0.11680333249196617,4.246371588363487,0.5145168859824483,-0.1215167418446155,-0.07383785376021822,False,False
D7,primary,10,75,10,13.23572188897636,0.21078937001338605,7.713743767420886,0.6567751341222683,-0.15952687283788258,-0.12932076719044827,False,False
D7,primary,11,84,1,0.1578674310519579,0.6911275585773379,0.11582203688258333,0.7336107620674469,0.04258890248409352,-0.0364792395738414,False,False
D7,primary,11,84,2,0.9785574989779551,0.6130684106674329,1.7836722528318854,0.4099024286876095,-0.09651785159700176,-0.13759307617289543,False,False
D7,primary,11,84,5,3.0417078986534216,0.6935556068821143,4.038932175046469,0.543824404667187,-0.08864140999576922,-0.15048635368784427,False,False
D7,primary,11,84,10,12.548096531733583,0.2500465286465112,16.142155351021334,0.09563470960312714,-0.1338669576803073,-0.15470629893772483,False,False
D7,primary,12,66,1,0.2779216567131578,0.5980666833106445,0.2237144215627102,0.6362241739554466,0.06344413041507861,-0.056921619111514464,False,False
D7,primary,12,66,2,9.553252092450586,0.008424374521886824,6.771751927865708,0.03384797974642961,-0.3636874024665045,-0.3055759298950705,True,True
D7,primary,12,66,5,13.276553177957904,0.020920504080420788,8.098429836820696,0.15089374622954588,0.06503792770817161,0.022528195855376527,True,False
D7,primary,12,66,10,23.812170209290624,0.008114864006314892,11.088075951077665,0.35069738997082844,-0.2680347275934844,-0.17371329760643686,True,False
D7,primary,13,62,1,0.037960572596798116,0.8455223314897183,0.29155291839342323,0.589227098046107,0.024157137046083865,0.0669480269462489,False,False
D7,primary,13,62,2,0.27721453168113985,0.870569863852345,1.9421427252284997,0.37867712019014355,0.06014774640370729,0.15798264216147517,False,False
D7,primary,13,62,5,1.6352047781376027,0.8969595999142189,3.643005317373354,0.6018680195018656,0.00819936263825897,0.02913064419652725,False,False
D7,primary,13,62,10,5.247673573127954,0.8740309095526784,11.476344293246662,0.321629154950691,-0.09057273546338193,-0.07282170368882479,False,False
D7,primary,14,94,1,0.4904454707054825,0.48372865745447313,0.04877662696512529,0.8252058729867223,0.07109471130837088,-0.02242063007363007,False,False
D7,primary,14,94,2,1.5160620119430646,0.46858816656405167,0.061733987486719995,0.9696045279686184,0.10225554756245768,0.011493509037649364,False,False
